URL,Review,Drug,Indication,Type,Condition
http://www.webmd.com/drugs/drug-5714-betamethasone+acetate+and+sodium+phosphate+injection,12  User Reviews        ,betamethasone acetate and sodium phosphate injection, label, rx,
http://www.webmd.com/drugs/drug-20913-Trexall+oral,9  User Reviews        ,Trexall oral, label, rx,
http://www.webmd.com/drugs/drug-7423-vincristine+intravenous,8  User Reviews        ,vincristine intravenous, label, rx,
http://www.webmd.com/drugs/drug-10673-Rheumatrex+oral,8  User Reviews        ,Rheumatrex oral, label, rx,
http://www.webmd.com/drugs/drug-19924-cyclophosphamide+intravenous,7  User Reviews        ,cyclophosphamide intravenous, label, rx,
http://www.webmd.com/drugs/drug-64890-methotrexate+sodium+PF+injection,7  User Reviews        ,methotrexate sodium (PF) injection, label, rx,
http://www.webmd.com/drugs/drug-151444-Veripred+20+oral,7  User Reviews        ,Veripred 20 oral, label, rx,
http://www.webmd.com/drugs/drug-16235-Dexamethasone+Intensol+oral,6  User Reviews        ,Dexamethasone Intensol oral, label, rx,
http://www.webmd.com/drugs/drug-153539-Solu-Medrol+PF+injection,6  User Reviews        ,Solu-Medrol (PF) injection, label, rx,
http://www.webmd.com/drugs/drug-153540-Solu-Medrol+PF+intravenous,6  User Reviews        ,Solu-Medrol (PF) intravenous, label, rx,
http://www.webmd.com/drugs/drug-18427-methylprednisolone+sodium+succ+intravenous,5  User Reviews        ,methylprednisolone sodium succ intravenous, label, rx,
http://www.webmd.com/drugs/drug-3398-methylprednisolone+sodium+succ+injection,4  User Reviews        ,methylprednisolone sodium succ injection, label, rx,
http://www.webmd.com/drugs/drug-7750-doxorubicin+intravenous,4  User Reviews        ,doxorubicin intravenous, label, rx,
http://www.webmd.com/drugs/drug-144972-DexPak+10+day+oral,4  User Reviews        ,DexPak 10 day oral, label, rx,
http://www.webmd.com/drugs/drug-162206-Rayos+oral,4  User Reviews        ,Rayos oral, label, rx,
http://www.webmd.com/drugs/drug-384-cytarabine+injection,3  User Reviews        ,cytarabine injection, label, rx,
http://www.webmd.com/drugs/drug-6125-Solu-Cortef+injection,3  User Reviews        ,Solu-Cortef injection, label, rx,
http://www.webmd.com/drugs/drug-13557-prednisolone+sodium+phosphate+oral,3  User Reviews        ,prednisolone sodium phosphate oral, label, rx,
http://www.webmd.com/drugs/drug-13558-Pediapred+oral,3  User Reviews        ,Pediapred oral, label, rx,
http://www.webmd.com/drugs/drug-150393-Millipred+oral,3  User Reviews        ,Millipred oral, label, rx,
http://www.webmd.com/drugs/drug-5021-daunorubicin+intravenous,2  User Reviews        ,daunorubicin intravenous, label, rx,
http://www.webmd.com/drugs/drug-6829-hydrocortisone+sodium+succinate+injection,2  User Reviews        ,hydrocortisone sodium succinate injection, label, rx,
http://www.webmd.com/drugs/drug-147015-dexamethasone+sodium+phosphate+PF+injection,2  User Reviews        ,dexamethasone sodium phosphate (PF) injection, label, rx,
http://www.webmd.com/drugs/drug-153535-methylprednisolone+sod+succ+PF+intravenous,2  User Reviews        ,methylprednisolone sod succ (PF) intravenous, label, rx,
http://www.webmd.com/drugs/drug-162098-DexPak+6+Day+oral,2  User Reviews        ,DexPak 6 Day oral, label, rx,
http://www.webmd.com/drugs/drug-14103-thioguanine+oral,1  User Reviews        ,thioguanine oral, offlabel, rx,
http://www.webmd.com/drugs/drug-154990-Tabloid+oral,1  User Reviews        ,Tabloid oral, offlabel, rx,
http://www.webmd.com/drugs/drug-8951-A-Hydrocort+injection,1  User Reviews        ,A-Hydrocort injection, label, rx,
http://www.webmd.com/drugs/drug-14682-Oncaspar+injection,1  User Reviews        ,Oncaspar injection, label, rx,
http://www.webmd.com/drugs/drug-152109-cytarabine+PF+injection,1  User Reviews        ,cytarabine (PF) injection, label, rx,
http://www.webmd.com/drugs/drug-152249-Millipred+DP+oral,1  User Reviews        ,Millipred DP oral, label, rx,
http://www.webmd.com/drugs/drug-153528-methylprednisolone+sod+succ+PF+injection,1  User Reviews        ,methylprednisolone sod succ (PF) injection, label, rx,
http://www.webmd.com/drugs/drug-153996-hydrocortisone+sod+succinate+PF+injection,1  User Reviews        ,hydrocortisone sod succinate (PF) injection, label, rx,
http://www.webmd.com/drugs/drug-5628-teniposide+intravenous,Be the first to review it,teniposide intravenous, label, rx,
http://www.webmd.com/drugs/drug-7427-Vincasar+PFS+intravenous,Be the first to review it,Vincasar PFS intravenous, label, rx,
http://www.webmd.com/drugs/drug-14683-pegaspargase+injection,Be the first to review it,pegaspargase injection, label, rx,
http://www.webmd.com/drugs/drug-92460-clofarabine+intravenous,Be the first to review it,clofarabine intravenous, label, rx,
http://www.webmd.com/drugs/drug-92487-Clolar+intravenous,Be the first to review it,Clolar intravenous, label, rx,
http://www.webmd.com/drugs/drug-154003-Solu-Cortef+PF+injection,Be the first to review it,Solu-Cortef (PF) injection, label, rx,
http://www.webmd.com/drugs/drug-158468-asparaginase+Erwinia+chrysanthemi+injection,Be the first to review it,asparaginase (Erwinia chrysanthemi) injection, label, rx,
http://www.webmd.com/drugs/drug-158492-Erwinaze+injection,Be the first to review it,Erwinaze injection, label, rx,
http://www.webmd.com/drugs/drug-159920-dexamethasone+in+09++sodium+chloride+intravenous,Be the first to review it,dexamethasone in 0.9 % sodium chloride intravenous, label, rx,
http://www.webmd.com/drugs/drug-162239-vincristine+sulfate+liposomal+intravenous,Be the first to review it,vincristine sulfate liposomal intravenous, label, rx,
http://www.webmd.com/drugs/drug-164960-Marqibo+intravenous,Be the first to review it,Marqibo intravenous, label, rx,
http://www.webmd.com/drugs/drug-166385-Purixan+oral,Be the first to review it,Purixan oral, label, rx,
http://www.webmd.com/drugs/drug-167430-blinatumomab+intravenous,Be the first to review it,blinatumomab intravenous, label, rx,
http://www.webmd.com/drugs/drug-167431-Blincyto+intravenous,Be the first to review it,Blincyto intravenous, label, rx,
http://www.webmd.com/drugs/drug-169752-Pro-C-Dure+5+injection,Be the first to review it,Pro-C-Dure 5 injection, label, rx,
http://www.webmd.com/drugs/drug-169753-Pro-C-Dure+6+injection,Be the first to review it,Pro-C-Dure 6 injection, label, rx,
http://www.webmd.com/drugs/drug-169819-Beta-1+injection,Be the first to review it,Beta-1 injection, label, rx,
http://www.webmd.com/drugs/drug-171296-DoubleDex+injection,Be the first to review it,DoubleDex injection, label, rx,
http://www.webmd.com/drugs/drug-171520-Active+Injection+Kit+D+injection,Be the first to review it,Active Injection Kit D injection, label, rx,
http://www.webmd.com/drugs/drug-37-interferon+alfa-2b+injection,48  User Reviews        ,interferon alfa-2b injection, label, rx,
http://www.webmd.com/drugs/drug-52908-Intron+A+injection,16  User Reviews        ,Intron A injection, label, rx,
http://www.webmd.com/drugs/drug-8548-cladribine+intravenous,5  User Reviews        ,cladribine intravenous, label, rx,
http://www.webmd.com/drugs/drug-3609-interferon+alfa-n3+injection,1  User Reviews        ,interferon alfa-n3 injection, offlabel, rx,
http://www.webmd.com/drugs/drug-5287-Alferon+N+injection,1  User Reviews        ,Alferon N injection, offlabel, rx,
http://www.webmd.com/drugs/drug-161-Nipent+intravenous,Be the first to review it,Nipent intravenous, label, rx,
http://www.webmd.com/drugs/drug-3780-fluconazole+oral,202  User Reviews        ,fluconazole oral, offlabel, rx,
http://www.webmd.com/drugs/drug-3774-Diflucan+oral,160  User Reviews        ,Diflucan oral, offlabel, rx,
http://www.webmd.com/drugs/drug-11593-ketoconazole+oral,57  User Reviews        ,ketoconazole oral, label, rx,
http://www.webmd.com/drugs/drug-128-itraconazole+oral,28  User Reviews        ,itraconazole oral, offlabel, rx,
http://www.webmd.com/drugs/drug-197-Sporanox+oral,19  User Reviews        ,Sporanox oral, offlabel, rx,
http://www.webmd.com/drugs/drug-13565-amphotericin+B+injection,6  User Reviews        ,amphotericin B injection, label, rx,
http://www.webmd.com/drugs/drug-7706-amphotericin+B+lipid+complex+intravenous,4  User Reviews        ,amphotericin B lipid complex intravenous, label, rx,
http://www.webmd.com/drugs/drug-12024-Abelcet+intravenous,2  User Reviews        ,Abelcet intravenous, label, rx,
http://www.webmd.com/drugs/drug-162981-Onmel+oral,1  User Reviews        ,Onmel oral, label, rx,
http://www.webmd.com/drugs/drug-4780-amphotericin+B+liposome+intravenous,Be the first to review it,amphotericin B liposome intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-6421-AmBisome+intravenous,Be the first to review it,AmBisome intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-20611-Sporanox+Pulsepak+oral,Be the first to review it,Sporanox Pulsepak oral, label, rx,
http://www.webmd.com/drugs/drug-13565-amphotericin+B+injection,6  User Reviews        ,amphotericin B injection, label, rx,
http://www.webmd.com/drugs/drug-7706-amphotericin+B+lipid+complex+intravenous,4  User Reviews        ,amphotericin B lipid complex intravenous, label, rx,
http://www.webmd.com/drugs/drug-12024-Abelcet+intravenous,2  User Reviews        ,Abelcet intravenous, label, rx,
http://www.webmd.com/drugs/drug-165948-miltefosine+oral,Be the first to review it,miltefosine oral, label, rx,
http://www.webmd.com/drugs/drug-168365-Impavido+oral,Be the first to review it,Impavido oral, label, rx,
http://www.webmd.com/drugs/drug-8648-doxycycline+hyclate+oral,433  User Reviews        ,doxycycline hyclate oral, label, rx,
http://www.webmd.com/drugs/drug-14449-doxycycline+oral,187  User Reviews        ,doxycycline oral, label, rx,
http://www.webmd.com/drugs/drug-11077-Doryx+oral,111  User Reviews        ,Doryx oral, label, rx,
http://www.webmd.com/drugs/drug-8773-doxycycline+monohydrate+oral,34  User Reviews        ,doxycycline monohydrate oral, label, rx,
http://www.webmd.com/drugs/drug-9597-Vibramycin+oral,31  User Reviews        ,Vibramycin oral, label, rx,
http://www.webmd.com/drugs/drug-166752-Acticlate+oral,25  User Reviews        ,Acticlate oral, label, rx,
http://www.webmd.com/drugs/drug-9329-Monodox+oral,18  User Reviews        ,Monodox oral, label, rx,
http://www.webmd.com/drugs/drug-6768-doxycycline+hyclate+intravenous,4  User Reviews        ,doxycycline hyclate intravenous, label, rx,
http://www.webmd.com/drugs/drug-172104-Doryx+MPC+oral,2  User Reviews        ,Doryx MPC oral, label, rx,
http://www.webmd.com/drugs/drug-155623-Morgidox+oral,1  User Reviews        ,Morgidox oral, label, rx,
http://www.webmd.com/drugs/drug-166860-doxycycline-benzoyl+peroxide,1  User Reviews        ,doxycycline-benzoyl peroxide, label, rx,
http://www.webmd.com/drugs/drug-170472-BenzoDox+60,1  User Reviews        ,BenzoDox 60, label, rx,
http://www.webmd.com/drugs/drug-52669-Doxy-100+intravenous,Be the first to review it,Doxy-100 intravenous, label, rx,
http://www.webmd.com/drugs/drug-151694-Avidoxy+oral,Be the first to review it,Avidoxy oral, label, rx,
http://www.webmd.com/drugs/drug-169842-Mondoxyne+NL+oral,Be the first to review it,Mondoxyne NL oral, label, rx,
http://www.webmd.com/drugs/drug-170470-BenzoDox+30,Be the first to review it,BenzoDox 30, label, rx,
http://www.webmd.com/drugs/drug-172391-Targadox+oral,Be the first to review it,Targadox oral, label, rx,
http://www.webmd.com/drugs/drug-1124-Cipro+oral,590  User Reviews        ,Cipro oral, label, rx,
http://www.webmd.com/drugs/drug-5530-Bactrim+DS+oral,551  User Reviews        ,Bactrim DS oral, offlabel, rx,
http://www.webmd.com/drugs/drug-7748-ciprofloxacin+oral,521  User Reviews        ,ciprofloxacin oral, label, rx,
http://www.webmd.com/drugs/drug-1531-amoxicillin+oral,338  User Reviews        ,amoxicillin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-5213-Bactrim+oral,227  User Reviews        ,Bactrim oral, offlabel, rx,
http://www.webmd.com/drugs/drug-3409-sulfamethoxazole-trimethoprim+oral,119  User Reviews        ,sulfamethoxazole-trimethoprim oral, offlabel, rx,
http://www.webmd.com/drugs/drug-8613-ampicillin+oral,15  User Reviews        ,ampicillin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-6015-sulfamethoxazole-trimethoprim+intravenous,13  User Reviews        ,sulfamethoxazole-trimethoprim intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-167354-ciprofloxacin+HCl+oral,11  User Reviews        ,ciprofloxacin HCl oral, label, rx,
http://www.webmd.com/drugs/drug-5226-Sulfatrim+oral,3  User Reviews        ,Sulfatrim oral, offlabel, rx,
http://www.webmd.com/drugs/drug-1443-ampicillin+injection,1  User Reviews        ,ampicillin injection, label, rx,
http://www.webmd.com/drugs/drug-17403-chloramphenicol+sod+succinate+intravenous,1  User Reviews        ,chloramphenicol sod succinate intravenous, label, rx,
http://www.webmd.com/drugs/drug-18412-ampicillin+intravenous,1  User Reviews        ,ampicillin intravenous, label, rx,
http://www.webmd.com/drugs/drug-8880-indomethacin+oral,292  User Reviews        ,indomethacin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-9252-Indocin+oral,81  User Reviews        ,Indocin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-10968-Indocin+rectal,1  User Reviews        ,Indocin rectal, offlabel, rx,
http://www.webmd.com/drugs/drug-8793-indomethacin+intravenous,Be the first to review it,indomethacin intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-153465-Botox+injection,36  User Reviews        ,Botox injection, label, rx,
http://www.webmd.com/drugs/drug-63955-Botox+Cosmetic+intramuscular,28  User Reviews        ,Botox Cosmetic intramuscular, label, rx,
http://www.webmd.com/drugs/drug-153182-Dysport+intramuscular,27  User Reviews        ,Dysport intramuscular, label, rx,
http://www.webmd.com/drugs/drug-153982-Botox+Cosmetic+injection,8  User Reviews        ,Botox Cosmetic injection, label, rx,
http://www.webmd.com/drugs/drug-20334-rimabotulinumtoxinB+intramuscular,4  User Reviews        ,rimabotulinumtoxinB intramuscular, label, rx,
http://www.webmd.com/drugs/drug-20337-Myobloc+intramuscular,4  User Reviews        ,Myobloc intramuscular, label, rx,
http://www.webmd.com/drugs/drug-154593-Xeomin+intramuscular,4  User Reviews        ,Xeomin intramuscular, label, rx,
http://www.webmd.com/drugs/drug-11070-onabotulinumtoxinA+intramuscular,1  User Reviews        ,onabotulinumtoxinA intramuscular, label, rx,
http://www.webmd.com/drugs/drug-153175-abobotulinumtoxinA+intramuscular,Be the first to review it,abobotulinumtoxinA intramuscular, label, rx,
http://www.webmd.com/drugs/drug-153463-onabotulinumtoxinA+injection,Be the first to review it,onabotulinumtoxinA injection, label, rx,
http://www.webmd.com/drugs/drug-154568-incobotulinumtoxinA+intramuscular,Be the first to review it,incobotulinumtoxinA intramuscular, label, rx,
http://www.webmd.com/drugs/drug-37-interferon+alfa-2b+injection,48  User Reviews        ,interferon alfa-2b injection, offlabel, rx,
http://www.webmd.com/drugs/drug-52908-Intron+A+injection,16  User Reviews        ,Intron A injection, offlabel, rx,
http://www.webmd.com/drugs/drug-5161-fluorouracil+intravenous,5  User Reviews        ,fluorouracil intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-5159-mitomycin+intravenous,4  User Reviews        ,mitomycin intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-11273-Adrucil+intravenous,Be the first to review it,Adrucil intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-5303-carboprost+tromethamine+intramuscular,2  User Reviews        ,carboprost tromethamine intramuscular, offlabel, rx,
http://www.webmd.com/drugs/drug-14108-Prostin+E2+vaginal,1  User Reviews        ,Prostin E2 vaginal, label, rx,
http://www.webmd.com/drugs/drug-5301-Hemabate+intramuscular,Be the first to review it,Hemabate intramuscular, offlabel, rx,
http://www.webmd.com/drugs/drug-6251-dinoprostone+vaginal,Be the first to review it,dinoprostone vaginal, label, rx,
http://www.webmd.com/drugs/drug-7931-phentolamine+injection,17  User Reviews        ,phentolamine injection, label, rx,
http://www.webmd.com/drugs/drug-6757-Dibenzyline+oral,5  User Reviews        ,Dibenzyline oral, label, rx,
http://www.webmd.com/drugs/drug-9117-Demser+oral,3  User Reviews        ,Demser oral, label, rx,
http://www.webmd.com/drugs/drug-6758-phenoxybenzamine+oral,2  User Reviews        ,phenoxybenzamine oral, label, rx,
http://www.webmd.com/drugs/drug-8815-metyrosine+oral,1  User Reviews        ,metyrosine oral, label, rx,
http://www.webmd.com/drugs/drug-153216-Votrient+oral,23  User Reviews        ,Votrient oral, label, rx,
http://www.webmd.com/drugs/drug-6093-cyclophosphamide+oral,14  User Reviews        ,cyclophosphamide oral, offlabel, rx,
http://www.webmd.com/drugs/drug-19924-cyclophosphamide+intravenous,7  User Reviews        ,cyclophosphamide intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-154958-Halaven+intravenous,5  User Reviews        ,Halaven intravenous, label, rx,
http://www.webmd.com/drugs/drug-7750-doxorubicin+intravenous,4  User Reviews        ,doxorubicin intravenous, label, rx,
